rostime,x_acc,y_acc,z_acc
1592291252.303,0.324,-8.885,-4.423
1592291252.307,0.834,-8.659,-4.462
1592291252.31,0.99,-8.561,-4.305
1592291252.314,0.726,-8.345,-4.501
1592291252.318,0.0,-7.836,-4.119
1592291252.322,-0.647,-9.307,-4.04
1592291252.326,-0.412,-7.639,-3.844
1592291252.33,0.265,-7.983,-3.462
1592291252.334,0.932,-9.248,-4.325
1592291252.338,1.491,-7.737,-5.011
1592291252.342,1.51,-9.101,-4.384
1592291252.346,1.226,-8.826,-4.158
1592291252.35,1.108,-7.679,-3.864
1592291252.354,1.393,-8.385,-2.795
1592291252.358,2.216,-8.924,-3.619
1592291252.362,2.471,-8.561,-3.04
1592291252.366,2.079,-10.209,-2.393
1592291252.369,1.834,-8.277,-2.501
1592291252.373,1.697,-9.365,-2.981
1592291252.377,1.814,-8.885,-3.942
1592291252.381,2.373,-7.698,-4.766
1592291252.385,2.491,-8.404,-4.629
1592291252.389,2.393,-8.022,-4.923
1592291252.393,1.549,-7.492,-4.864
1592291252.397,0.0,-7.12,-4.246
1592291252.401,-0.49,-7.777,-3.717
1592291252.405,-0.363,-8.179,-3.579
1592291252.409,-0.363,-8.12,-3.658
1592291252.413,-0.431,-7.178,-4.06
1592291252.417,-0.304,-8.022,-3.942
1592291252.421,-0.245,-7.62,-3.658
1592291252.425,-0.412,-7.218,-3.364
1592291252.428,-0.53,-6.551,-2.834
1592291252.432,-0.363,-7.071,-3.403
1592291252.436,-0.343,-7.541,-3.785
1592291252.44,-0.588,-8.316,-4.629
1592291252.444,-0.343,-8.14,-4.521
1592291252.448,-0.412,-8.444,-4.384
1592291252.452,-1.049,-8.806,-4.648
1592291252.456,-1.608,-7.796,-4.746
1592291252.46,-1.893,-8.679,-5.07
1592291252.464,-2.118,-8.1,-4.923
1592291252.468,-2.138,-7.355,-4.58
1592291252.472,-1.255,-7.836,-4.099
1592291252.476,-0.471,-7.718,-3.942
1592291252.48,-0.324,-8.806,-3.864
1592291252.483,-0.804,-8.424,-3.638
1592291252.487,-1.226,-7.316,-2.854
1592291252.491,-1.01,-8.218,-2.393
1592291252.495,-0.686,-8.316,-3.138
1592291252.499,-0.382,-8.198,-3.658
1592291252.503,-0.892,-8.238,-3.805
1592291252.507,-1.491,-8.679,-4.482
1592291252.511,-1.716,-8.483,-4.727
1592291252.515,-1.755,-7.316,-4.119
1592291252.519,-0.706,-9.865,-4.482
1592291252.523,-0.147,-8.865,-4.325
1592291252.527,-0.686,-8.345,-3.785
1592291252.531,-0.951,-9.189,-3.364
1592291252.535,-1.648,-7.62,-3.501
1592291252.539,-2.373,-8.757,-3.942
1592291252.542,-2.197,-7.639,-4.629
1592291252.546,-1.853,-7.394,-5.247
1592291252.55,-1.697,-8.62,-5.031
1592291252.554,-1.736,-8.463,-5.57
1592291252.558,-1.853,-7.12,-4.786
1592291252.562,-1.569,-8.6,-4.442
1592291252.566,-1.275,-9.12,-4.521
1592291252.57,-1.677,-8.6,-4.119
1592291252.574,-1.912,-9.042,-3.619
1592291252.578,-1.893,-8.767,-3.501
1592291252.582,-1.834,-9.522,-3.746
1592291252.586,-1.755,-8.581,-3.501
1592291252.59,-2.01,-8.944,-3.864
1592291252.594,-2.03,-8.846,-4.227
1592291252.598,-1.628,-8.404,-4.648
1592291252.601,-0.892,-8.041,-4.08
1592291252.605,-0.284,-8.345,-4.246
1592291252.609,-0.108,-7.737,-3.825
1592291252.613,-0.363,-8.041,-2.893
1592291252.617,-1.03,-8.463,-2.873
1592291252.621,-1.834,-8.502,-2.834
1592291252.625,-1.697,-9.463,-2.775
1592291252.629,-1.314,-8.502,-3.236
1592291252.633,-1.667,-8.561,-3.501
1592291252.637,-1.952,-9.307,-4.158
1592291252.641,-2.236,-8.581,-4.462
1592291252.645,-2.354,-8.698,-4.06
1592291252.649,-1.491,-9.581,-4.138
1592291252.653,-0.912,-8.336,-3.677
1592291252.656,-1.245,-9.346,-3.275
1592291252.66,-1.255,-9.787,-3.844
1592291252.664,-0.726,-9.326,-3.981
1592291252.668,-0.382,-9.983,-4.119
1592291252.672,-0.382,-8.62,-4.59
1592291252.676,-0.431,-8.581,-4.286
1592291252.68,-0.726,-8.159,-3.697
1592291252.684,-0.569,-9.022,-3.766
1592291252.688,0.186,-9.022,-3.481
1592291252.692,1.089,-9.424,-3.658
1592291252.696,1.167,-9.326,-4.227
1592291252.7,0.127,-8.679,-4.943
1592291252.704,-1.049,-8.963,-4.501
1592291252.708,-1.716,-10.209,-4.246
1592291252.712,-1.648,-8.787,-4.207
1592291252.715,-0.834,-9.581,-3.942
1592291252.719,-0.265,-9.346,-4.609
1592291252.723,-0.108,-8.385,-5.266
1592291252.727,0.49,-10.003,-4.168
1592291252.731,0.608,-10.728,-3.785
1592291252.735,0.49,-10.209,-3.697
1592291252.739,0.912,-9.728,-3.462
1592291252.743,1.187,-9.767,-4.648
1592291252.747,0.873,-10.248,-5.649
1592291252.751,0.569,-9.208,-5.972
1592291252.755,0.853,-8.502,-5.011
1592291252.759,1.255,-9.444,-4.305
1592291252.763,1.393,-8.198,-4.344
1592291252.767,1.471,-9.748,-4.246
1592291252.771,1.108,-10.876,-5.531
1592291252.774,0.951,-8.963,-6.453
1592291252.778,1.393,-9.611,-6.11
1592291252.782,1.589,-7.875,-5.649
1592291252.786,1.451,-8.198,-4.766
1592291252.79,1.451,-10.052,-3.697
1592291252.794,1.53,-10.091,-4.06
1592291252.798,1.01,-8.757,-4.364
1592291252.802,1.108,-8.806,-4.825
1592291252.806,2.157,-8.64,-5.511
1592291252.81,2.697,-8.718,-5.148
1592291252.814,3.119,-9.424,-4.707
1592291252.818,3.981,-8.424,-4.207
1592291252.822,3.903,-7.943,-3.981
1592291252.826,3.521,-8.022,-4.423
1592291252.83,3.315,-8.444,-5.649
1592291252.833,2.412,-7.816,-5.433
1592291252.837,2.275,-9.267,-4.766
1592291252.841,3.02,-9.669,-4.364
1592291252.845,3.442,-8.846,-3.344
1592291252.849,3.442,-9.807,-3.619
1592291252.853,3.315,-8.787,-4.325
1592291252.857,2.942,-9.611,-4.305
1592291252.861,2.716,-8.561,-4.325
1592291252.865,3.099,-8.179,-4.305
1592291252.869,3.138,-7.914,-3.825
1592291252.873,2.138,-8.806,-4.58
1592291252.877,1.226,-7.943,-4.903
1592291252.881,0.569,-7.757,-4.746
1592291252.885,-0.206,-8.757,-5.011
1592291252.888,-0.745,-7.502,-4.462
1592291252.892,-1.049,-7.894,-3.677
1592291252.896,-1.069,-8.463,-3.619
1592291252.9,-1.049,-8.296,-3.481
1592291252.904,-1.245,-7.355,-3.001
1592291252.908,-1.03,-9.159,-3.619
1592291252.912,-0.745,-8.424,-4.119
1592291252.916,-0.932,-8.022,-4.04
1592291252.92,-1.108,-8.787,-4.099
1592291252.924,-1.226,-7.894,-4.56
1592291252.928,-1.167,-8.64,-4.56
1592291252.932,-1.206,-8.483,-4.746
1592291252.936,-1.549,-8.081,-4.943
1592291252.94,-1.373,-8.385,-4.786
1592291252.944,-1.147,-7.924,-4.766
1592291252.947,-1.334,-8.698,-4.982
1592291252.951,-1.432,-7.894,-4.746
1592291252.955,-1.353,-8.081,-4.266
1592291252.959,-2.03,-8.444,-3.844
1592291252.963,-3.04,-7.453,-3.923
1592291252.967,-3.501,-8.159,-4.099
1592291252.971,-3.56,-8.081,-3.864
1592291252.975,-3.217,-8.002,-4.266
1592291252.979,-2.069,-7.924,-3.501
1592291252.983,-1.187,-8.041,-2.854
1592291252.987,-1.755,-8.296,-3.177
1592291252.991,-2.256,-8.238,-3.315
1592291252.995,-2.412,-7.924,-3.217
1592291252.999,-2.962,-8.502,-2.756
1592291253.002,-2.599,-8.826,-3.275
1592291253.006,-1.716,-7.777,-3.099
1592291253.01,-1.432,-8.041,-2.834
1592291253.014,-1.108,-9.208,-3.619
1592291253.018,-0.804,-8.64,-3.599
1592291253.022,-1.089,-8.826,-3.275
1592291253.026,-1.873,-8.483,-3.638
1592291253.03,-2.236,-8.316,-4.001
1592291253.034,-1.628,-7.541,-4.001
1592291253.038,-0.873,-7.855,-4.099
1592291253.042,0.069,-8.257,-3.364
1592291253.046,0.647,-8.463,-2.501
1592291253.05,0.049,-7.679,-1.51
1592291253.054,-1.108,-8.218,-1.628
1592291253.058,-1.716,-7.914,-2.197
1592291253.061,-1.716,-7.159,-2.873
1592291253.065,-1.334,-7.62,-3.56
1592291253.069,-1.491,-6.374,-3.462
1592291253.073,-1.971,-7.698,-3.658
1592291253.077,-2.873,-6.835,-3.481
1592291253.081,-3.883,-6.953,-4.06
1592291253.085,-4.158,-8.679,-4.707
1592291253.089,-4.099,-7.62,-5.384
1592291253.093,-3.717,-8.483,-5.001
1592291253.097,-3.079,-9.101,-4.207
1592291253.101,-2.471,-8.738,-4.021
1592291253.105,-2.197,-8.826,-3.462
1592291253.109,-2.256,-9.591,-4.246
1592291253.113,-2.697,-8.444,-4.884
1592291253.117,-3.04,-8.561,-3.942
1592291253.12,-2.962,-8.62,-3.344
1592291253.124,-2.677,-8.561,-3.344
1592291253.128,-1.991,-9.405,-3.119
1592291253.132,-1.589,-9.611,-3.462
1592291253.136,-2.099,-10.013,-4.58
1592291253.14,-2.942,-7.502,-4.207
1592291253.144,-3.001,-8.6,-4.021
1592291253.148,-1.608,-9.346,-4.305
1592291253.152,-1.069,-8.865,-4.168
1592291253.156,-1.294,-8.787,-3.501
1592291253.16,-0.608,-9.042,-3.883
1592291253.164,-0.265,-8.983,-3.923
1592291253.168,-0.51,-9.405,-4.04
1592291253.172,-0.029,-10.424,-5.011
1592291253.176,0.0,-9.385,-5.511
1592291253.179,-0.51,-9.081,-5.894
1592291253.183,-0.588,-8.738,-5.688
1592291253.187,0.108,-8.767,-4.746
1592291253.191,1.147,-10.366,-3.864
1592291253.195,1.373,-9.65,-4.08
1592291253.199,0.873,-9.807,-4.266
1592291253.203,0.226,-9.444,-4.04
1592291253.207,-0.431,-10.572,-4.266
1592291253.211,-0.147,-10.385,-4.384
1592291253.215,0.706,-10.091,-4.688
1592291253.219,0.569,-8.718,-4.688
1592291253.223,-0.108,-8.924,-5.168
1592291253.227,0.088,-8.061,-3.883
1592291253.231,0.265,-8.806,-2.54
1592291253.234,1.373,-11.415,-2.795
1592291253.238,2.736,-9.63,-3.785
1592291253.242,2.452,-9.522,-4.786
1592291253.246,1.873,-10.052,-5.707
1592291253.25,1.736,-9.63,-5.953
1592291253.254,1.373,-9.65,-4.825
1592291253.258,1.432,-9.983,-4.707
1592291253.262,1.608,-8.885,-5.364
1592291253.266,1.755,-8.924,-5.786
1592291253.27,1.736,-9.826,-6.149
1592291253.274,1.795,-10.091,-6.247
1592291253.278,2.893,-10.248,-6.129
1592291253.282,3.295,-9.728,-6.835
1592291253.286,2.775,-9.189,-7.375
1592291253.29,3.02,-8.865,-7.502
1592291253.293,3.619,-8.345,-6.472
1592291253.297,3.864,-10.728,-5.129
1592291253.301,4.286,-9.424,-4.099
1592291253.305,3.403,-8.698,-3.785
1592291253.309,1.952,-10.366,-4.609
1592291253.313,1.187,-8.6,-5.894
1592291253.317,-0.127,-8.277,-5.364
1592291253.321,-0.765,-8.62,-3.903
1592291253.325,-0.834,-7.875,-3.785
1592291253.329,-0.932,-7.796,-2.854
1592291253.333,-0.265,-9.385,-4.227
1592291253.337,0.892,-9.503,-6.776
1592291253.341,1.294,-8.444,-6.992
1592291253.345,1.393,-9.101,-6.61
1592291253.349,1.245,-9.444,-6.227
1592291253.352,0.51,-8.826,-4.903
1592291253.356,0.49,-8.826,-3.962
1592291253.36,1.628,-9.405,-4.364
1592291253.364,2.314,-7.943,-4.325
1592291253.368,1.716,-8.296,-3.883
1592291253.372,0.971,-9.189,-4.266
1592291253.376,0.069,-7.433,-4.246
1592291253.38,-0.588,-8.424,-3.364
1592291253.384,0.01,-9.228,-2.834
1592291253.388,0.667,-8.463,-2.697
1592291253.392,0.588,-8.404,-2.354
1592291253.396,0.686,-8.581,-3.462
1592291253.4,0.706,-7.1,-3.805
1592291253.404,-0.01,-7.963,-3.06
1592291253.407,-0.324,-8.983,-3.06
1592291253.411,-0.628,-7.6,-3.275
1592291253.415,-1.128,-7.12,-3.275
1592291253.419,-0.824,-8.041,-4.521
1592291253.423,-0.226,-7.963,-5.825
1592291253.427,-0.608,-7.031,-5.806
1592291253.431,-1.353,-7.394,-5.649
1592291253.435,-1.471,-7.737,-5.227
1592291253.439,-1.187,-7.433,-4.962
1592291253.443,-0.608,-8.1,-5.403
1592291253.447,0.147,-8.336,-5.992
1592291253.451,0.686,-8.561,-6.129
1592291253.455,1.049,-7.983,-5.129
1592291253.459,1.049,-7.522,-3.619
1592291253.463,1.147,-8.904,-2.942
1592291253.466,1.667,-8.885,-3.521
1592291253.47,1.393,-7.62,-4.06
1592291253.474,0.951,-8.826,-5.109
1592291253.478,0.745,-7.414,-5.05
1592291253.482,0.088,-6.698,-3.736
1592291253.486,-0.206,-8.424,-3.54
1592291253.49,-0.824,-7.198,-4.805
1592291253.494,-1.667,-6.59,-5.325
1592291253.498,-2.177,-6.992,-5.688
1592291253.502,-2.452,-6.737,-5.953
1592291253.506,-2.501,-7.159,-5.001
1592291253.51,-2.157,-7.492,-4.187
1592291253.514,-1.608,-7.816,-4.187
1592291253.518,-1.53,-8.502,-4.364
1592291253.522,-1.736,-6.835,-4.119
1592291253.525,-1.697,-8.944,-4.462
1592291253.529,-1.373,-7.394,-4.158
1592291253.533,-1.108,-7.561,-3.638
1592291253.537,-0.892,-9.385,-3.883
1592291253.541,-0.853,-7.178,-4.138
1592291253.545,-0.745,-9.189,-3.638
1592291253.549,-0.932,-9.287,-3.638
1592291253.553,-1.491,-7.581,-3.903
1592291253.557,-1.775,-8.561,-3.315
1592291253.561,-1.736,-9.463,-3.746
1592291253.565,-1.608,-8.944,-4.246
1592291253.569,-1.716,-8.659,-4.06
1592291253.573,-1.775,-8.218,-4.648
1592291253.577,-2.079,-8.561,-5.188
1592291253.58,-2.295,-8.404,-5.207
1592291253.584,-1.814,-7.718,-5.148
1592291253.588,-1.373,-8.904,-5.472
1592291253.592,-1.314,-7.777,-4.707
1592291253.596,-1.755,-9.061,-4.482
1592291253.6,-1.971,-8.885,-4.187
1592291253.604,-2.099,-9.159,-4.266
1592291253.608,-2.069,-10.248,-4.442
1592291253.612,-1.736,-8.257,-5.011
1592291253.616,-1.471,-10.003,-4.786
1592291253.62,-1.697,-9.865,-4.423
1592291253.624,-2.099,-9.365,-5.09
1592291253.628,-1.608,-8.463,-4.06
1592291253.632,-0.549,-10.611,-4.286
1592291253.636,0.49,-9.248,-4.325
1592291253.639,0.745,-10.209,-4.207
1592291253.643,0.049,-9.846,-4.344
1592291253.647,-0.726,-10.268,-5.05
1592291253.651,-1.373,-9.365,-4.864
1592291253.655,-1.471,-8.718,-3.962
1592291253.659,-0.99,-10.454,-4.462
1592291253.663,-0.912,-7.433,-4.805
1592291253.667,-1.393,-8.767,-4.962
1592291253.671,-1.952,-8.718,-5.364
1592291253.675,-2.069,-8.698,-5.727
1592291253.679,-1.569,-8.483,-4.629
1592291253.683,-0.951,-9.767,-5.129
1592291253.687,-0.324,-9.228,-5.266
1592291253.691,0.363,-10.405,-5.07
1592291253.694,0.402,-9.983,-5.492
1592291253.698,-0.588,-9.022,-5.07
1592291253.702,-1.049,-10.15,-4.04
1592291253.706,-0.53,-8.738,-2.736
1592291253.71,0.785,-11.072,-2.177
1592291253.714,1.991,-10.807,-2.579
1592291253.718,2.216,-11.611,-3.746
1592291253.722,1.648,-11.072,-4.746
1592291253.726,1.314,-9.885,-5.129
1592291253.73,1.049,-10.454,-4.482
1592291253.734,0.647,-10.611,-3.942
1592291253.738,0.726,-9.248,-3.805
1592291253.742,0.726,-9.767,-3.844
1592291253.746,0.343,-8.865,-4.59
1592291253.75,0.451,-9.061,-4.688
1592291253.753,0.324,-8.738,-3.638
1592291253.757,-0.206,-9.346,-3.197
1592291253.761,-0.069,-8.581,-3.099
1592291253.765,0.932,-7.698,-3.079
1592291253.769,1.971,-9.208,-3.962
1592291253.773,2.795,-9.346,-5.59
1592291253.777,3.02,-8.081,-5.452
1592291253.781,2.795,-8.904,-5.325
1592291253.785,2.56,-8.277,-5.227
1592291253.789,2.873,-8.787,-3.864
1592291253.793,3.677,-10.572,-3.462
1592291253.797,3.677,-9.787,-4.04
1592291253.801,3.079,-10.209,-4.521
1592291253.805,1.991,-8.787,-4.403
1592291253.808,0.745,-9.591,-4.001
1592291253.812,0.912,-9.405,-3.658
1592291253.816,2.03,-7.541,-3.403
1592291253.82,1.814,-8.444,-3.54
1592291253.824,1.294,-8.561,-4.825
1592291253.828,1.108,-6.472,-5.07
1592291253.832,1.03,-8.316,-5.109
1592291253.836,1.412,-8.345,-5.874
1592291253.84,1.245,-7.296,-5.109
1592291253.844,0.686,-9.022,-4.403
1592291253.848,0.049,-8.6,-5.472
1592291253.852,-0.402,-7.894,-5.492
1592291253.856,0.147,-8.316,-4.903
1592291253.86,0.706,-9.208,-5.09
1592291253.864,0.451,-8.218,-4.119
1592291253.867,0.226,-9.522,-3.256
1592291253.871,0.431,-8.238,-2.981
1592291253.875,0.53,-8.404,-3.442
1592291253.879,0.765,-9.101,-4.099
1592291253.883,1.03,-8.316,-4.629
1592291253.887,0.431,-9.14,-3.717
1592291253.891,-0.382,-9.307,-3.197
1592291253.895,-0.088,-8.041,-3.02
1592291253.899,0.01,-8.718,-3.06
1592291253.903,-0.608,-9.561,-4.688
1592291253.907,-1.206,-8.787,-5.855
1592291253.911,-1.912,-8.385,-5.452
1592291253.915,-2.638,-7.757,-4.344
1592291253.919,-2.491,-8.336,-3.579
1592291253.923,-1.206,-8.081,-3.295
1592291253.926,-0.245,-7.1,-3.746
1592291253.93,-0.245,-9.669,-5.266
1592291253.934,-0.049,-7.894,-5.992
1592291253.938,0.167,-6.874,-5.433
1592291253.942,0.049,-8.424,-4.54
1592291253.946,0.804,-8.002,-4.462
1592291253.95,1.147,-8.238,-3.599
1592291253.954,0.51,-8.718,-3.677
1592291253.958,0.647,-8.738,-4.668
1592291253.962,0.726,-7.277,-4.227
1592291253.966,0.382,-8.581,-3.903
1592291253.97,-0.049,-8.62,-3.923
1592291253.974,-0.324,-8.385,-3.403
1592291253.978,-0.686,-8.757,-3.364
1592291253.981,-1.069,-8.502,-4.227
1592291253.985,-0.588,-8.002,-4.805
1592291253.989,-0.667,-7.355,-4.384
1592291253.993,-1.01,-9.542,-4.786
1592291253.997,-0.686,-8.738,-4.943
1592291254.001,-0.451,-7.924,-3.805
1592291254.005,-0.304,-9.924,-3.981
1592291254.009,0.108,-8.12,-4.962
1592291254.013,0.363,-8.659,-4.58
1592291254.017,0.245,-9.12,-4.707
1592291254.021,-0.01,-9.208,-5.168
1592291254.025,-0.01,-9.159,-3.923
1592291254.029,0.402,-8.806,-3.442
1592291254.033,0.186,-9.022,-3.638
1592291254.037,-0.49,-9.503,-3.923
1592291254.04,-1.01,-10.552,-4.403
1592291254.044,-1.775,-9.365,-4.168
1592291254.048,-1.814,-9.287,-3.619
1592291254.052,-1.089,-9.424,-3.079
1592291254.056,-0.853,-8.385,-3.236
1592291254.06,-1.471,-8.296,-3.001
1592291254.064,-2.118,-9.865,-3.177
1592291254.068,-2.354,-7.757,-3.138
1592291254.072,-2.236,-7.914,-2.157
1592291254.076,-1.648,-9.807,-2.599
1592291254.08,-1.206,-9.267,-4.04
1592291254.084,-1.716,-9.503,-5.109
1592291254.088,-2.677,-8.542,-6.188
1592291254.092,-2.618,-9.179,-6.894
1592291254.096,-1.736,-8.336,-6.492
1592291254.099,-0.824,-8.826,-4.923
1592291254.103,-0.088,-11.17,-3.883
1592291254.107,0.324,-9.65,-3.579
1592291254.111,0.226,-9.669,-2.942
1592291254.115,-0.647,-11.699,-4.227
1592291254.119,-0.588,-9.189,-5.452
1592291254.123,-0.167,-9.689,-4.521
1592291254.127,-0.304,-10.003,-4.246
1592291254.131,-0.049,-9.885,-4.246
1592291254.135,0.049,-8.944,-2.599
1592291254.139,0.451,-10.248,-3.217
1592291254.143,0.834,-10.228,-4.609
1592291254.147,0.51,-8.581,-4.786
1592291254.151,0.343,-10.209,-5.423
1592291254.154,0.147,-8.542,-5.423
1592291254.158,-0.029,-8.62,-4.442
1592291254.162,0.245,-9.179,-3.344
1592291254.166,0.686,-9.964,-4.138
1592291254.17,0.804,-10.003,-5.05
1592291254.174,0.451,-10.474,-6.051
1592291254.178,-0.412,-9.326,-6.227
1592291254.182,-0.834,-10.424,-5.57
1592291254.186,-0.686,-10.189,-4.54
1592291254.19,-0.765,-10.424,-4.325
1592291254.194,-0.706,-10.091,-5.207
1592291254.198,-0.343,-8.198,-5.511
1592291254.202,-0.127,-9.964,-5.551
1592291254.206,0.431,-8.944,-5.305
1592291254.21,1.334,-9.267,-4.688
1592291254.213,1.451,-10.474,-4.442
1592291254.217,0.834,-9.307,-4.982
1592291254.221,-0.304,-9.267,-4.04
1592291254.225,-0.892,-10.405,-3.746
1592291254.229,-1.01,-9.748,-4.344
1592291254.233,-1.755,-8.846,-4.364
1592291254.237,-2.197,-9.767,-4.648
1592291254.241,-1.932,-9.561,-5.551
1592291254.245,-2.069,-9.101,-5.766
1592291254.249,-1.834,-8.983,-5.668
1592291254.253,-1.736,-9.542,-6.453
1592291254.257,-1.471,-9.561,-6.315
1592291254.261,-0.588,-10.346,-6.168
1592291254.265,-0.49,-8.757,-5.894
1592291254.268,-0.706,-9.846,-5.492
1592291254.272,-0.804,-10.209,-4.766
1592291254.276,-1.049,-8.659,-3.903
1592291254.28,-1.108,-10.13,-3.481
1592291254.284,-0.971,-10.572,-4.58
1592291254.288,-0.971,-9.444,-5.433
1592291254.292,-1.226,-9.003,-5.609
1592291254.296,-0.745,-9.924,-5.855
1592291254.3,-0.431,-9.709,-5.305
1592291254.304,-0.726,-8.787,-4.962
1592291254.308,-0.706,-9.405,-4.629
1592291254.312,-0.51,-9.748,-5.227
1592291254.316,-0.667,-8.904,-5.472
1592291254.32,-0.471,-9.65,-5.747
1592291254.324,-0.343,-9.307,-5.933
1592291254.327,-0.99,-8.444,-5.57
1592291254.331,-1.01,-9.061,-5.001
1592291254.335,-0.726,-7.218,-4.325
1592291254.339,-0.206,-9.248,-4.246
1592291254.343,0.412,-9.63,-4.266
1592291254.347,0.451,-9.042,-4.501
1592291254.351,0.049,-8.806,-4.001
1592291254.355,-0.108,-9.287,-3.736
1592291254.359,-0.01,-9.346,-3.825
1592291254.363,0.431,-9.003,-3.56
1592291254.367,0.912,-9.63,-3.844
1592291254.371,0.402,-8.296,-3.883
1592291254.375,-0.069,-8.944,-3.579
1592291254.379,-0.108,-9.081,-3.256
1592291254.383,0.569,-9.042,-3.638
1592291254.386,1.51,-9.179,-3.746
1592291254.39,1.314,-9.287,-4.168
1592291254.394,-0.108,-9.179,-4.688
1592291254.398,-0.853,-8.757,-4.06
1592291254.402,-0.932,-8.659,-3.315
1592291254.406,-0.686,-8.238,-3.256
1592291254.41,0.049,-7.561,-3.521
1592291254.414,0.451,-8.581,-3.785
1592291254.418,-0.069,-8.924,-3.658
1592291254.422,-0.549,-8.296,-3.295
1592291254.426,-0.147,-8.022,-2.471
1592291254.43,-0.226,-8.904,-2.638
1592291254.434,-0.245,-8.865,-3.521
1592291254.438,0.431,-8.179,-3.364
1592291254.441,0.745,-9.003,-3.677
1592291254.445,0.363,-8.463,-4.403
1592291254.449,0.343,-7.492,-4.158
1592291254.453,0.804,-8.404,-3.442
1592291254.457,1.069,-9.483,-3.903
1592291254.461,1.128,-8.826,-4.001
1592291254.465,1.147,-9.326,-3.462
1592291254.469,0.51,-9.444,-3.825
1592291254.473,0.088,-9.424,-3.981
1592291254.477,0.431,-8.983,-3.06
1592291254.481,0.127,-9.14,-3.177
1592291254.485,-0.51,-8.738,-3.962
1592291254.489,-0.402,-8.12,-4.168
1592291254.493,-0.51,-7.796,-3.844
1592291254.497,-0.892,-8.081,-4.56
1592291254.5,-0.431,-7.6,-3.825
1592291254.504,-0.363,-8.542,-2.962
1592291254.508,-0.382,-8.679,-3.02
1592291254.512,0.628,-7.639,-2.471
1592291254.516,1.608,-8.757,-2.177
1592291254.52,1.912,-9.669,-2.942
1592291254.524,1.893,-8.424,-3.364
1592291254.528,1.775,-8.002,-2.815
1592291254.532,1.226,-8.483,-2.756
1592291254.536,1.108,-8.924,-2.256
1592291254.54,1.314,-9.12,-1.451
1592291254.544,1.089,-10.032,-1.932
1592291254.548,1.069,-9.248,-3.138
1592291254.552,1.167,-8.963,-3.579
1592291254.556,0.726,-9.709,-3.599
1592291254.559,-0.029,-10.454,-3.599
1592291254.563,-0.363,-8.6,-2.775
1592291254.567,-0.834,-9.003,-2.491
1592291254.571,-1.608,-8.296,-2.716
1592291254.575,-1.795,-8.757,-3.256
1592291254.579,-1.128,-8.885,-2.834
1592291254.583,-0.431,-9.179,-3.099
1592291254.587,0.284,-8.846,-3.079
1592291254.591,0.726,-9.463,-3.119
1592291254.595,0.686,-9.591,-3.383
1592291254.599,1.049,-9.326,-4.001
1592291254.603,1.294,-8.581,-3.717
1592291254.607,0.99,-8.002,-3.256
1592291254.611,0.834,-9.189,-2.736
1592291254.614,0.363,-8.444,-1.991
1592291254.618,-0.186,-10.307,-2.197
1592291254.622,-0.029,-9.964,-2.775
1592291254.626,-0.108,-10.071,-3.825
1592291254.63,-0.647,-9.964,-3.923
1592291254.634,-0.726,-10.532,-4.325
1592291254.638,-0.451,-9.709,-4.168
1592291254.642,-0.206,-9.787,-3.462
1592291254.646,-0.245,-10.003,-3.501
1592291254.65,-0.284,-9.003,-3.677
1592291254.654,-0.167,-9.424,-3.334
1592291254.658,-0.343,-9.591,-3.697
1592291254.662,-0.412,-8.944,-4.138
1592291254.666,-0.363,-7.894,-3.217
1592291254.67,0.324,-9.12,-2.962
1592291254.673,1.294,-8.581,-2.54
1592291254.677,1.432,-9.522,-1.697
1592291254.681,1.147,-10.111,-1.716
1592291254.685,0.932,-9.542,-2.216
1592291254.689,0.245,-9.542,-2.256
1592291254.693,-0.726,-9.385,-3.079
1592291254.697,-0.765,-9.807,-4.138
1592291254.701,-0.647,-9.885,-4.384
1592291254.705,-1.167,-10.385,-4.286
1592291254.709,-1.471,-10.385,-3.903
1592291254.713,-1.471,-8.14,-3.079
1592291254.717,-1.697,-8.385,-2.599
1592291254.721,-1.608,-10.728,-3.403
1592291254.725,-1.412,-9.12,-3.599
1592291254.729,-1.697,-9.267,-2.736
1592291254.732,-1.873,-10.67,-2.795
1592291254.736,-2.01,-8.738,-3.364
1592291254.74,-1.853,-9.326,-3.638
1592291254.744,-1.128,-9.709,-4.207
1592291254.748,-0.382,-9.591,-5.109
1592291254.752,-0.588,-8.64,-3.619
1592291254.756,-1.206,-9.689,-2.913
1592291254.76,-1.206,-9.12,-2.736
1592291254.764,-0.186,-9.385,-2.314
1592291254.768,1.206,-10.474,-2.854
1592291254.772,1.589,-10.091,-4.138
1592291254.776,1.294,-8.924,-4.423
1592291254.78,1.049,-9.267,-4.305
1592291254.784,0.726,-9.287,-4.06
1592291254.787,0.951,-8.738,-3.766
